#--------------------------------------------------------------------------------,
CAST                        ,,        7954216,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-14951       ,,,
Originators Station ID      ,,             20,,,integer,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,           74.0,decimal degrees,,
Longitude                   ,,          33.50,decimal degrees,,
Year                        ,,           1985,,,
Month                       ,,              4,,,
Day                         ,,             11,,,
Time                        ,,          14.75,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,           283.,NODC code,,
Platform                    ,,          7068.,OCL code,POMOR,
Institute                   ,,           898.,NODC code,MURMANSK MARINE BIOLOGICAL INSTITUTE OF ACADEMY OF SCIENCES (MMBI),
Bottom depth                ,,           315.,meters,,
Wave direction              ,,             0.,WMO code 0877,CALM (NO WAVES-NO MOTION),
Wave Height                 ,,             0.,WMO code 1555,,
Wind Direction              ,,             0.,WMO code 0877,CALM (NO WAVES-NO MOTION),
Air temperature (dry bulb)  ,,           -5.8,degrees Celsius,,
Cloud type                  ,,             6.,WMO code 500,STRATOCUMULUS (SC),
Cloud cover                 ,,             6.,WMO code 2700,6 OKTAS     7/10-8/10,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            88.,NODC code,ml/l (milliliter per liter),
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,2, ,          ,2, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      2.73,0, ,    35.149,0, ,      323.,0, ,    0.3206,0, ,    1.3803,0, ,    0.3236,0, ,      8.16,0, ,     0.221,0, ,
         2,        5.,0, ,      2.66,0, ,    35.195,0, ,      320.,0, ,    0.2735,0, ,    1.3803,0, ,     1.433,0, ,      7.91,0, ,     0.120,0, ,
         3,       10.,0, ,      2.74,0, ,    35.155,0, ,      322.,0, ,    0.3678,0, ,    1.3036,0, ,     1.357,0, ,      7.99,0, ,     0.173,0, ,
         4,       20.,0, ,      2.72,0, ,    35.168,0, ,      321.,0, ,    0.3729,0, ,     1.072,0, ,    0.6613,0, ,      8.00,0, ,     0.116,0, ,
         5,       30.,0, ,      2.69,0, ,    35.161,0, ,      320.,0, ,    0.2776,0, ,     1.072,0, ,    1.7592,0, ,      7.91,0, ,   ---*---,0, ,
         6,       50.,0, ,      2.70,0, ,    35.167,0, ,      318.,0, ,    0.2889,0, ,     1.194,0, ,    0.9896,0, ,      8.03,0, ,     0.126,0, ,
         7,       75.,0, ,      2.46,0, ,    35.139,0, ,      322.,0, ,    0.2776,0, ,     1.172,0, ,     1.060,0, ,      8.21,0, ,   ---*---,0, ,
         8,      100.,0, ,      2.34,0, ,    35.208,0, ,      322.,0, ,    0.2940,0, ,     1.154,0, ,     1.106,0, ,      8.21,0, ,    0.0700,0, ,
         9,      150.,0, ,      2.25,0, ,    35.225,0, ,      320.,0, ,   ---*---,0, ,    1.3420,0, ,     1.283,0, ,      8.03,0, ,   ---*---,0, ,
        10,      200.,0, ,      2.50,0, ,    35.115,0, ,      318.,0, ,    0.3626,0, ,     1.275,0, ,     1.409,0, ,      8.30,0, ,   ---*---,0, ,
        11,      250.,0, ,      2.20,0, ,    35.124,0, ,      323.,0, ,    0.2407,0, ,     1.275,0, ,     1.024,0, ,      8.25,0, ,   ---*---,0, ,
        12,      300.,0, ,      1.71,0, ,    35.129,0, ,      328.,0, ,    0.2622,0, ,     1.255,0, ,     1.407,0, ,      8.23,0, ,   ---*---,0, ,
END OF VARIABLES SECTION,
BIOLOGY METADATA,,
Type of tow                 ,,             2.,WOD code,VERTICAL TOW,
Gear                        ,,           127.,WOD code,BOTTLE:  (type unspecified),
Sample start time           ,,          14.75,decimal hours (GMT),,
Biology accession#          ,,           283.,NODC code,,
BIOLOGY,Upper Z,Lower Z,Measuremnt Type,ORIGINAL VALUE ,F,Orig unit,WOD CBV value  ,F,_unit,_meth,WOD PGC,ITIS TSN,mod,sex,lif,trp,rlm,ftr,spm  ,min size  ,max size  ,ind length,ind width ,ind radius,tsv       ,,,
1,20.0,20.0,Taxon_count,320000.0,0,#/m3,0.3200000,3, #/ml,70.00,2160000,NAVICULA,MODIFIER=2.,,,,,,,,,,,,
2,100.0,100.0,Taxon_count,560000.0,0,#/m3,0.5600000,3, #/ml,70.00,2160000,NAVICULA,MODIFIER=2.,,,,,,,,,,,,
3,200.0,200.0,Taxon_count,280000.0,0,#/m3,0.2800000,3, #/ml,70.00,2160000,NAVICULA,MODIFIER=2.,,,,,,,,,,,,
4,305.0,305.0,Taxon_count,280000.0,0,#/m3,0.2800000,3, #/ml,70.00,2160000,NAVICULA,MODIFIER=2.,,,,,,,,,,,,
5,50.0,50.0,Taxon_count,240000.0,0,#/m3,0.2400000,3, #/ml,70.00,2160000,PLEUROSIGMA STUXBERGII,,,,,,,,,,,,,
6,0.,0.,Taxon_count,0.,0,#/m3,0.000000,1, #/ml,70.00,2000000,PHYTOPLANKTON,MODIFIER=15.,,,,,,,,,,,,
7,5.0,5.0,Taxon_count,0.,0,#/m3,0.000000,1, #/ml,70.00,2000000,PHYTOPLANKTON,MODIFIER=15.,,,,,,,,,,,,
8,10.0,10.0,Taxon_count,0.,0,#/m3,0.000000,1, #/ml,70.00,2000000,PHYTOPLANKTON,MODIFIER=15.,,,,,,,,,,,,
END OF BIOLOGY SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7954217,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-14951       ,,,
Originators Station ID      ,,             21,,,integer,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,          73.50,decimal degrees,,
Longitude                   ,,          33.50,decimal degrees,,
Year                        ,,           1985,,,
Month                       ,,              4,,,
Day                         ,,             11,,,
Time                        ,,          22.75,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,           283.,NODC code,,
Platform                    ,,          7068.,OCL code,POMOR,
Institute                   ,,           898.,NODC code,MURMANSK MARINE BIOLOGICAL INSTITUTE OF ACADEMY OF SCIENCES (MMBI),
Bottom depth                ,,           285.,meters,,
Wave direction              ,,             0.,WMO code 0877,CALM (NO WAVES-NO MOTION),
Wave Height                 ,,             1.,WMO code 1555,.5 METER,
Wind Direction              ,,             0.,WMO code 0877,CALM (NO WAVES-NO MOTION),
Air temperature (dry bulb)  ,,           -5.9,degrees Celsius,,
Cloud type                  ,,             2.,WMO code 500,CIRROSTRATUS (CS),
Cloud cover                 ,,             2.,WMO code 2700,2 OKTAS     2/10-3/10,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            88.,NODC code,ml/l (milliliter per liter),
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,pH         ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      2.61,0, ,    35.144,0, ,      320.,0, ,      8.21,0, ,     0.249,0, ,
         2,        5.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,     0.415,0, ,
         3,       10.,0, ,      2.62,0, ,    35.121,0, ,      322.,0, ,      8.19,0, ,     0.325,0, ,
         4,       20.,0, ,      2.64,0, ,    35.133,0, ,      349.,0, ,      8.24,0, ,     0.319,0, ,
         5,       30.,0, ,      2.67,0, ,    35.082,0, ,      322.,0, ,      8.23,0, ,   ---*---,0, ,
         6,       50.,0, ,      2.71,0, ,    35.056,0, ,      318.,0, ,      8.18,0, ,     0.423,0, ,
         7,       75.,0, ,      2.70,0, ,    35.102,0, ,      319.,0, ,      8.15,0, ,   ---*---,0, ,
         8,      100.,0, ,      2.81,0, ,    35.102,0, ,      318.,0, ,      8.19,0, ,     0.184,0, ,
         9,      150.,0, ,      2.82,0, ,    35.142,0, ,      321.,0, ,      7.98,0, ,   ---*---,0, ,
        10,      200.,0, ,      2.83,0, ,    35.129,0, ,      322.,0, ,      7.92,0, ,   ---*---,0, ,
        11,      275.,0, ,      2.79,0, ,    35.117,0, ,   ---*---,0, ,      8.04,0, ,     0.149,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7954218,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-14951       ,,,
Originators Station ID      ,,             22,,,integer,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,           73.0,decimal degrees,,
Longitude                   ,,          33.50,decimal degrees,,
Year                        ,,           1985,,,
Month                       ,,              4,,,
Day                         ,,             12,,,
Time                        ,,           5.92,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,           283.,NODC code,,
Platform                    ,,          7068.,OCL code,POMOR,
Institute                   ,,           898.,NODC code,MURMANSK MARINE BIOLOGICAL INSTITUTE OF ACADEMY OF SCIENCES (MMBI),
Bottom depth                ,,           225.,meters,,
Wave direction              ,,            34.,WMO code 0877,335 DEGREES - 344 DEGREES,
Wave Height                 ,,             2.,WMO code 1555,1 METER,
Wind Direction              ,,            34.,WMO code 0877,335 DEGREES - 344 DEGREES,
Air temperature (dry bulb)  ,,            -5.,degrees Celsius,,
Cloud type                  ,,             3.,WMO code 500,ALTOCUMULUS (AC),
Cloud cover                 ,,             3.,WMO code 2700,3 OKTAS     4/10,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            88.,NODC code,ml/l (milliliter per liter),
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,2, ,          ,2, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      1.00,0, ,    35.000,0, ,      332.,0, ,    0.2940,0, ,    1.6615,0, ,    2.1048,0, ,      7.98,0, ,     0.442,0, ,
         2,        5.,0, ,      1.21,0, ,    35.090,0, ,      329.,0, ,    0.2991,0, ,    1.6231,0, ,    2.0577,0, ,      8.11,0, ,     0.458,0, ,
         3,       10.,0, ,      1.42,0, ,    35.047,0, ,      327.,0, ,    0.2940,0, ,    1.8276,0, ,    2.0577,0, ,      8.13,0, ,     0.386,0, ,
         4,       20.,0, ,      1.52,0, ,    34.977,0, ,      327.,0, ,    0.2940,0, ,    1.6998,0, ,    2.0577,0, ,      8.14,0, ,     0.404,0, ,
         5,       30.,0, ,      1.52,0, ,    34.982,0, ,      321.,0, ,    0.2940,0, ,    1.6998,0, ,     1.220,0, ,      8.14,0, ,   ---*---,0, ,
         6,       50.,0, ,      1.82,0, ,    34.991,0, ,      329.,0, ,    0.2940,0, ,    1.3803,0, ,     1.371,0, ,      8.17,0, ,     0.149,0, ,
         7,       75.,0, ,      1.88,0, ,    35.109,0, ,      329.,0, ,    0.2940,0, ,    1.3803,0, ,     1.461,0, ,      8.16,0, ,   ---*---,0, ,
         8,      100.,0, ,      1.93,0, ,    34.953,0, ,      327.,0, ,    0.2940,0, ,    1.4570,0, ,     1.508,0, ,      8.17,0, ,    0.0640,0, ,
         9,      150.,0, ,      1.94,0, ,    34.969,0, ,      333.,0, ,    0.1782,0, ,    1.4186,0, ,    1.6493,0, ,      8.15,0, ,   ---*---,0, ,
        10,      200.,0, ,      1.94,0, ,    34.934,0, ,   ---*---,0, ,    0.2202,0, ,    1.3931,0, ,    2.1205,0, ,      8.20,0, ,     0.102,0, ,
END OF VARIABLES SECTION,
BIOLOGY METADATA,,
Type of tow                 ,,             2.,WOD code,VERTICAL TOW,
Gear                        ,,           127.,WOD code,BOTTLE:  (type unspecified),
Sample start time           ,,           5.92,decimal hours (GMT),,
Biology accession#          ,,           283.,NODC code,,
BIOLOGY,Upper Z,Lower Z,Measuremnt Type,ORIGINAL VALUE ,F,Orig unit,WOD CBV value  ,F,_unit,_meth,WOD PGC,ITIS TSN,mod,sex,lif,trp,rlm,ftr,spm  ,min size  ,max size  ,ind length,ind width ,ind radius,tsv       ,,,
1,10.0,10.0,Taxon_count,1120.000,0,#/l,1.1200,3, #/ml,78.00,2160000,CHAETOCEROS,MODIFIER=2.,,,,,,,,,,,,
2,10.0,10.0,Taxon_count,280000.0,0,#/m3,0.2800000,3, #/ml,70.00,2160000,COSCINODISCUS OCULUS-IRIDIS,,,,,,,,,,,,,
3,0.,0.,Taxon_count,5320.000,0,#/l,5.3200,3, #/ml,78.00,2160000,FRAGILARIA OCEANICA,,,,,,,,,,,,,
4,20.0,20.0,Taxon_count,2240.000,0,#/l,2.2400,3, #/ml,78.00,2160000,FRAGILARIA OCEANICA,,,,,,,,,,,,,
5,100.0,100.0,Taxon_count,1120.000,0,#/l,1.1200,3, #/ml,78.00,2160000,GRAMMATOPHORA ARCTICA,,,,,,,,,,,,,
6,20.0,20.0,Taxon_count,5000.000,0,#/l,5.0000,3, #/ml,78.00,2280000,CHLOROPHYCOTA,MODIFIER=2.,,,,,,,,,,,,
7,5.0,5.0,Taxon_count,400000.0,0,#/m3,0.4000000,3, #/ml,70.00,2160000,GYROSIGMA FASCIOLA,,,,,,,,,,,,,
8,10.0,10.0,Taxon_count,560000.0,0,#/m3,0.5600000,3, #/ml,70.00,2160000,MELOSIRA SULCATA,,,,,,,,,,,,,
9,0.,0.,Taxon_count,2240.000,0,#/l,2.2400,3, #/ml,78.00,2160000,NAVICULA,MODIFIER=2.,,,,,,,,,,,,
10,5.0,5.0,Taxon_count,400000.0,0,#/m3,0.4000000,3, #/ml,70.00,2160000,NAVICULA,MODIFIER=2.,,,,,,,,,,,,
11,10.0,10.0,Taxon_count,1400.000,0,#/l,1.4000,3, #/ml,78.00,2160000,NAVICULA,MODIFIER=2.,,,,,,,,,,,,
12,20.0,20.0,Taxon_count,3360.000,0,#/l,3.3600,3, #/ml,78.00,2160000,NAVICULA VANHOEFFENII,,,,,,,,,,,,,
13,20.0,20.0,Taxon_count,840000.0,0,#/m3,0.8400000,3, #/ml,70.00,2160000,PENNALES,MODIFIER=2.,,,,,,,,,,,,
14,100.0,100.0,Taxon_count,560000.0,0,#/m3,0.5600000,3, #/ml,70.00,2160000,PENNALES,MODIFIER=2.,,,,,,,,,,,,
15,150.0,150.0,Taxon_count,240000.0,0,#/m3,0.2400000,3, #/ml,70.00,2160000,PENNALES,MODIFIER=2.,,,,,,,,,,,,
16,215.0,215.0,Taxon_count,840000.0,0,#/m3,0.8400000,3, #/ml,70.00,2160000,PENNALES,MODIFIER=2.,,,,,,,,,,,,
17,100.0,100.0,Taxon_count,280000.0,0,#/m3,0.2800000,3, #/ml,70.00,2160000,PLEUROSIGMA ELONGATUM,,,,,,,,,,,,,
18,50.0,50.0,Taxon_count,0.,0,#/m3,0.000000,1, #/ml,70.00,2000000,PHYTOPLANKTON,MODIFIER=15.,,,,,,,,,,,,
END OF BIOLOGY SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7954219,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-14951       ,,,
Originators Station ID      ,,             23,,,integer,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,          72.50,decimal degrees,,
Longitude                   ,,          33.50,decimal degrees,,
Year                        ,,           1985,,,
Month                       ,,              4,,,
Day                         ,,             12,,,
Time                        ,,          14.58,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,           283.,NODC code,,
Platform                    ,,          7068.,OCL code,POMOR,
Institute                   ,,           898.,NODC code,MURMANSK MARINE BIOLOGICAL INSTITUTE OF ACADEMY OF SCIENCES (MMBI),
Bottom depth                ,,           284.,meters,,
Wave direction              ,,            20.,WMO code 0877,195 DEGREES - 204 DEGREES,
Wave Height                 ,,             2.,WMO code 1555,1 METER,
Wind Direction              ,,            20.,WMO code 0877,195 DEGREES - 204 DEGREES,
Air temperature (dry bulb)  ,,           -0.3,degrees Celsius,,
Cloud type                  ,,             8.,WMO code 500,CUMULUS (CU),
Cloud cover                 ,,             8.,WMO code 2700,8 OKTAS     10/10,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            88.,NODC code,ml/l (milliliter per liter),
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      2.79,0, ,    34.938,0, ,      322.,0, ,    0.2735,0, ,    1.3547,0, ,     1.393,0, ,      8.11,0, ,     0.342,0, ,
         2,        5.,0, ,      2.75,0, ,    34.938,0, ,      323.,0, ,    0.2735,0, ,    1.3164,0, ,     1.396,0, ,      8.14,0, ,     0.334,0, ,
         3,       10.,0, ,      2.76,0, ,    34.978,0, ,      320.,0, ,    0.2735,0, ,   ---*---,0, ,     1.085,0, ,      8.16,0, ,     0.283,0, ,
         4,       20.,0, ,      2.78,0, ,    34.983,0, ,      322.,0, ,    0.2735,0, ,     1.053,0, ,     1.464,0, ,      8.16,0, ,     0.233,0, ,
         5,       30.,0, ,      2.93,0, ,    34.991,0, ,      317.,0, ,    0.2838,0, ,     1.094,0, ,    1.6493,0, ,      7.93,0, ,   ---*---,0, ,
         6,       50.,0, ,      2.77,0, ,    34.956,0, ,      320.,0, ,    0.2940,0, ,     1.173,0, ,    1.7906,0, ,      8.22,0, ,     0.367,0, ,
         7,       75.,0, ,      2.84,0, ,    35.031,0, ,      322.,0, ,    0.2940,0, ,    0.8499,0, ,     1.268,0, ,      8.29,0, ,   ---*---,0, ,
         8,      100.,0, ,      2.59,0, ,    34.969,0, ,      327.,0, ,    0.2469,0, ,     1.135,0, ,     1.533,0, ,      8.21,0, ,     0.356,0, ,
         9,      150.,0, ,      2.31,0, ,    34.973,0, ,      322.,0, ,    0.2469,0, ,     1.173,0, ,    1.6493,0, ,      8.21,0, ,   ---*---,0, ,
